,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
24630,Dealer,0,0,3,BHK,1459.69,1,1,"Narendrapur,Kolkata",88.4,22.44,65.0
24631,Dealer,0,0,2,BHK,1025.04,1,1,"Vijay Nagari,Lalitpur",78.42,24.69,97.0
24632,Dealer,1,0,2,BHK,899.95,0,1,"Kharvai,Lalitpur",78.42,24.69,38.5
24633,Owner,0,0,2,BHK,1125.18,1,1,"Jagatpura,Jaipur",75.84,26.83,40.0
24634,Dealer,0,0,1,BHK,690.05,1,1,"Sector 17 Ulwe,Mumbai",73.02,18.96,48.0
24635,Dealer,0,0,2,BHK,1150.11,1,1,"Wagholi,Pune",73.98,18.58,58.0
24636,Owner,0,0,3,BHK,1235.71,1,1,"Maheshtala,Kolkata",88.23,22.49,34.6
24637,Dealer,0,0,3,BHK,1534.78,1,1,"Rajarhat,Kolkata",88.34,22.54,77.0
24638,Dealer,1,0,3,BHK,1329.63,0,1,"Matigara,Siliguri",88.33,26.72,35.9
24639,Owner,0,0,2,BHK,900.14,1,1,"Camp,Amravati",77.75,20.93,32.0
24640,Dealer,1,1,3,BHK,1563.93,0,1,"Sector-88 Mohali,Mohali",76.69,30.68,75.1
24641,Dealer,0,0,2,BHK,835.25,1,1,"Dahisar (West),Lalitpur",72.85,19.26,120.0
24642,Dealer,0,1,2,BHK,976.14,1,1,"Raj Nagar Extension,Ghaziabad",75.78,26.9,36.0
24643,Dealer,0,0,3,BHK,1760.18,1,1,"Sector-66 Gurgaon,Gurgaon",77.06,28.4,160.0
24644,Dealer,0,0,2,BHK,908.64,1,1,"Thane West,Mumbai",72.96,19.18,110.0
24645,Owner,0,1,2,BHK,732.17,1,1,"Salaiya,Bhopal",77.44,23.15,15.5
24646,Dealer,0,0,1,BHK,550.06,1,1,"Kamothe,Lalitpur",73.1,19.02,40.0
24647,Dealer,1,1,3,BHK,1391.79,0,1,"Hiranandani Estate,Lalitpur",72.98,19.26,160.0
24648,Dealer,0,1,2,BHK,1272.5,1,1,"Yelahanka,Bangalore",77.6,13.11,71.4
24649,Dealer,0,1,3,BHK,1735.19,1,1,"Sector-79 Noida,Noida",77.39,28.56,92.0
24650,Dealer,0,0,3,BHK,1738.05,1,1,"MDC Sector-6,Panchkula",76.86,30.71,140.0
24651,Dealer,0,0,1,BHK,708.09,1,1,"Siddartha Nagar,Pune",73.9,18.6,40.0
24652,Owner,0,0,2,BHK,650.04,1,1,"B/h Aalap green,Rajkot",77.0,21.0,30.5
24653,Dealer,0,0,2,BHK,1240.17,1,1,"Jahangirabad,Surat",72.83,21.17,41.0
24654,Dealer,0,1,3,BHK,1651.24,1,1,"Wadala,Maharashtra",72.85,19.02,280.0
24655,Owner,0,0,2,BHK,1120.19,1,1,"Noida Extension,Noida",77.43,28.58,37.0
24656,Dealer,1,0,2,BHK,1250.0,0,1,"Mangalagiri,Guntur",80.56,16.42,28.0
24657,Dealer,0,1,3,BHK,1673.64,1,1,"Ahinsa Khand 1,Ghaziabad",76.9,28.92,100.0
24658,Owner,0,0,1,BHK,668.0,1,1,"Garkheda,Aurangabad",75.35,19.86,40.0
24659,Dealer,1,1,3,BHK,1685.19,0,1,"Varthur Road,Bangalore",77.75,12.94,91.0
24660,Owner,0,0,3,BHK,1399.87,1,1,"Manjalpur,Vadodara",73.19,22.27,42.5
24661,Dealer,0,0,2,BHK,1341.99,1,1,"Sector-63 Sonipat,Sonipat",77.07,29.03,34.1
24662,Dealer,0,1,3,BHK,1594.73,1,1,"Sector-137 Noida,Noida",77.41,28.51,75.0
24663,Dealer,0,0,3,BHK,1500.0,1,1,"Niranjanpur,Dehradun",78.02,30.3,48.0
24664,Dealer,0,0,2,BHK,1210.15,1,1,"Svn Colony,Guntur",80.68,16.52,41.0
24665,Dealer,0,0,2,BHK,1016.17,1,1,"Bhandup (West),Mumbai",72.93,19.15,120.0
24666,Owner,0,0,2,BHK,1149.72,1,1,"Manjunath Nagar,Hubli",75.11,15.35,45.0
24667,Owner,0,0,2,BHK,1250.0,1,1,"Kakkanad,Kochi",76.27,9.93,60.0
24668,Dealer,0,1,2,BHK,1100.03,1,1,"Moshi,Pune",73.85,18.67,43.0
24669,Owner,0,0,3,BHK,1387.24,1,1,"Anugrahpuri,Chankyapuri,Gaya",85.02,24.75,70.0
24670,Owner,0,0,2,BHK,1250.0,1,1,"Crossing Republik,Ghaziabad",77.43,28.63,39.0
24671,Owner,0,0,2,BHK,1800.09,1,1,"Laxmi Nagar,Mathura",70.79,22.28,38.0
24672,Dealer,0,0,3,BHK,1600.0,1,1,"Pandhari Nagar,Pune",73.85,18.52,130.0
24673,Dealer,0,1,3,BHK,1608.42,1,1,"Whitefield,Bangalore",77.76,13.0,110.0
24674,Dealer,1,1,1,BHK,427.99,0,1,"Ambernath,Maharashtra",73.2,19.19,23.0
24675,Owner,0,1,2,BHK,805.07,1,1,"Shilphata,Lalitpur",78.42,24.69,61.0
24676,Dealer,0,0,2,BHK,1280.05,1,1,"JP Nagar,Bangalore",77.58,12.91,90.0
24677,Owner,0,0,3,BHK,1300.17,1,1,"Madambakkam,Chennai",80.16,12.9,46.0
24678,Dealer,0,0,2,BHK,1400.15,1,1,"Sector-77 Noida,Noida",77.39,28.57,72.5
24679,Dealer,0,1,3,BHK,1251.88,1,1,"Ghodbunder Road,Maharashtra",72.82,18.96,100.0
24680,Dealer,0,0,2,BHK,1042.83,1,1,"Samata Nagar,Lalitpur",72.96,19.21,140.0
24681,Owner,1,0,3,BHK,1425.0,0,1,"Gajuwaka,Visakhapatnam",83.22,17.7,39.9
24682,Owner,0,0,3,BHK,1686.75,1,1,"Manjalpur,Vadodara",73.19,22.27,49.0
24683,Owner,0,0,2,BHK,850.02,1,1,"Anand Park Nagar,Pune",73.81,18.56,45.0
24684,Owner,0,0,2,BHK,1355.0,1,1,"Midhilapuri Vuda Colony,Visakhapatnam",83.25,17.7,54.2
24685,Owner,0,0,3,BHK,1685.29,1,1,"Sector-137 Noida,Noida",77.41,28.51,95.0
24686,Dealer,0,0,2,BHK,1070.03,1,1,"Sector-137 Noida,Noida",77.41,28.51,46.6
24687,Dealer,0,1,4,BHK,2419.46,1,1,"Hebbal,Bangalore",77.59,13.04,190.0
24688,Dealer,1,0,2,BHK,965.13,0,1,"Chhalera,Noida",77.32,28.57,27.4
24689,Owner,0,0,1,BHK,900.07,1,1,"Himalayan Heights, Ramgarh, Nainitall,Nainital",79.45,29.38,39.0
24690,Dealer,1,0,4,BHK,1450.75,0,0,"E M Bypass,Kolkata",88.34,22.54,86.9
24691,Owner,0,0,2,BHK,947.12,1,1,"Khardah,Kolkata",88.38,22.72,24.0
24692,Dealer,0,1,2,BHK,1085.02,1,1,"Sector-168 Noida,Noida",77.41,28.49,49.9
24693,Dealer,0,0,2,BHK,1050.03,1,1,"Hadapsar,Pune",73.94,18.5,85.0
24694,Dealer,0,1,4,BHK,2292.21,1,1,"Manpada,Maharashtra",72.96,19.24,270.0
24695,Dealer,0,0,5,BHK,2200.22,1,1,"Zirakpur,Mohali",76.82,30.65,120.0
24696,Dealer,1,1,2,BHK,1050.2,0,1,"Electronic City,Bangalore",77.67,12.85,50.0
24697,Dealer,0,1,2,BHK,748.83,1,1,"Hiranandani Estate,Mumbai",72.98,19.26,120.0
24698,Dealer,0,1,2,BHK,1022.03,1,1,"Ravet,Pune",73.74,18.65,64.5
24699,Dealer,1,1,2,BHK,1004.22,0,1,"Porur,Chennai",80.16,13.03,59.5
24700,Dealer,0,0,2,BHK,935.13,1,1,"Vasai Road,Lalitpur",78.42,24.69,39.5
24701,Owner,0,0,3,BHK,1994.96,1,1,"Mansarovar Extension,Jaipur",75.76,26.86,47.5
24702,Dealer,0,0,3,BHK,1794.12,1,1,"Sector-37 Noida,Noida",77.34,28.57,160.0
24703,Dealer,1,0,2,BHK,1080.14,0,1,"Sector-116 Mohali,Mohali",76.66,30.72,27.9
24704,Owner,0,0,1,BHK,650.03,1,1,"Whitefield,Bangalore",77.76,13.0,25.0
24705,Dealer,0,0,4,BHK,1873.07,1,1,"Lake Town,Kolkata",88.41,22.6,170.0
24706,Dealer,0,0,1,BHK,600.13,1,1,"Indirapuram,Ghaziabad",77.36,28.64,19.0
24707,Dealer,0,0,3,BHK,1360.25,1,1,"Perumbakkam,Chennai",80.2,12.91,62.0
24708,Owner,0,0,2,BHK,1200.0,1,0,"Near RK PETROL PUMP. SARKANDA.,Bilaspur",82.15,22.1,30.0
24709,Owner,0,0,2,BHK,1276.23,1,1,"Nagegowdanapalya,Bangalore",77.6,12.97,59.0
24710,Dealer,0,1,2,BHK,819.67,1,1,"Pholriwal,Jalandhar",75.59,31.26,24.0
24711,Dealer,0,0,2,BHK,998.62,1,1,"Shakti Khand 4,Ghaziabad",76.9,28.92,36.2
24712,Dealer,0,1,2,BHK,1290.08,1,1,"Sector-88 Mohali,Mohali",76.69,30.68,68.0
24713,Owner,0,0,2,BHK,1330.14,1,1,"Bhimrad,Surat",72.8,21.12,50.0
24714,Dealer,1,1,2,BHK,800.07,0,1,"Naigaon (East),Lalitpur",72.86,19.35,45.5
24715,Owner,0,1,2,BHK,1293.73,1,1,"Sector-107 Noida,Noida",77.38,28.55,86.9
24716,Owner,0,0,2,BHK,700.05,1,1,"Sector-49 Noida,Noida",77.37,28.56,26.0
24717,Dealer,0,0,3,BHK,2300.03,1,1,"Malad (West),Lalitpur",72.83,19.18,450.0
24718,Dealer,0,0,2,BHK,1135.66,1,1,"Magarpatta,Pune",73.93,18.51,110.0
24719,Owner,0,0,1,BHK,500.0,1,1,"Ajmer Road,Jaipur",75.83,26.93,9.0
24720,Owner,0,0,2,BHK,1400.36,1,1,"Vasna-Bhayli-Road,Vadodara",73.13,22.29,39.0
24721,Owner,0,0,3,BHK,1650.46,1,1,"Kunhari,Kota",75.87,25.03,56.0
24722,Dealer,0,1,2,BHK,1095.14,1,1,"NH-24 Highway,Ghaziabad",77.42,28.67,32.0
24723,Dealer,0,0,2,BHK,1250.0,1,1,"Belapur,Mumbai",73.04,19.02,160.0
24724,Dealer,1,1,1,BHK,845.07,0,1,"Tathawade,Pune",73.74,18.62,36.0
24725,Owner,0,0,2,BHK,880.13,1,1,"Bagha Jatin,Kolkata",88.38,22.49,42.0
24726,Dealer,1,1,3,BHK,1647.58,0,1,"Avanti Vihar,Raipur",81.67,21.24,59.0
24727,Owner,0,0,2,BHK,1350.89,1,1,"Teghoria,Kolkata",88.43,22.62,80.0
24728,Dealer,0,0,3,BHK,1660.26,1,1,"Wagholi,Pune",73.98,18.58,95.0
24729,Owner,0,1,2,BHK,973.14,1,1,"Sector-137 Noida,Noida",77.41,28.51,50.0
24730,Dealer,0,1,2,BHK,700.8,1,0,"Balagere,Bangalore",77.72,12.94,61.6
24731,Owner,1,0,2,BHK,1150.31,0,1,"Alwar Bhiwadi Road,Bhiwadi",76.87,28.21,30.0
24732,Dealer,0,1,3,BHK,1306.51,1,1,"Manpada,Lalitpur",78.42,24.69,150.0
24733,Dealer,0,0,3,BHK,1300.03,1,1,"Chhalera,Noida",77.32,28.57,39.3
24734,Dealer,0,0,2,BHK,1200.0,1,1,"Garia,Kolkata",88.47,22.4,90.0
24735,Owner,0,0,2,BHK,773.85,1,1,"lal palace area, opp chopati,Porbandar",69.61,21.64,42.5
24736,Dealer,0,0,2,BHK,1100.03,1,1,"Amruthahalli,Bangalore",77.61,13.06,75.0
24737,Dealer,0,0,3,BHK,1470.82,1,1,"Kondhwa,Pune",73.85,18.52,95.0
24738,Dealer,1,1,1,BHK,670.05,0,1,"Punawale,Pune",73.75,18.64,37.0
24739,Dealer,0,0,2,BHK,1518.99,1,1,"Kharghar,Maharashtra",73.07,19.04,150.0
24740,Owner,0,0,2,BHK,986.19,1,1,"S R Layout,Bangalore",77.6,12.97,50.0
24741,Dealer,0,0,2,BHK,1150.44,1,1,"City Center,Gwalior",78.19,26.21,26.0
24742,Owner,0,0,2,BHK,856.58,1,1,"Radha Nagar,Asansol",86.94,23.69,17.5
24743,Dealer,0,0,4,BHK,2104.58,1,1,"Sector-77 Noida,Noida",77.39,28.57,130.0
24744,Owner,0,1,2,BHK,950.12,1,1,"Sector-143 Noida,Noida",77.43,28.5,40.0
24745,Dealer,0,0,2,BHK,1250.0,1,1,"Charmwood Village,Faridabad",77.29,28.49,90.0
24746,Dealer,0,1,4,BHK,2486.24,1,1,"Sector-79 Noida,Noida",77.39,28.56,140.0
24747,Owner,0,0,3,BHK,1699.4,1,1,"Sulem Sarai,Allahabad",81.79,25.45,45.0
24748,Owner,0,0,3,BHK,1600.0,1,1,"Vepagunta,Visakhapatnam",83.21,17.78,59.2
24749,Owner,0,0,2,BHK,1270.02,1,1,"Manipal,Udupi",74.78,13.36,46.0
24750,Owner,0,0,2,BHK,920.13,1,1,"Vijay Nagar,Hubli",74.98,15.45,25.0
24751,Owner,0,0,2,BHK,1200.0,1,1,"Electronic City,Bangalore",77.67,12.85,36.0
24752,Owner,0,0,2,BHK,907.03,1,1,"Poonamallee,Chennai",80.11,13.05,40.0
24753,Dealer,0,0,2,BHK,1015.02,1,1,"Bevarly Park,Maharashtra",73.0,19.1,75.0
24754,Owner,0,0,3,BHK,1410.0,1,1,"Sector-77 Noida,Noida",77.39,28.57,64.0
24755,Dealer,0,1,2,BHK,1475.97,1,1,"Wadala,Mumbai",75.54,31.29,230.0
24756,Owner,0,0,2,BHK,1184.16,1,1,"Sector 8 Sonipat,Sonipat",77.08,29.0,29.0
24757,Dealer,0,0,3,BHK,2500.0,1,1,"Chembur (East),Lalitpur",72.9,19.06,530.0
24758,Owner,0,0,3,BHK,1355.01,1,1,"Piplod,Surat",72.77,21.16,50.0
24759,Dealer,0,1,3,BHK,1622.41,1,1,"Dronagiri,Maharashtra",72.82,18.96,72.7
24760,Dealer,0,0,2,BHK,1095.11,1,1,"Roadpali,Lalitpur",78.42,24.69,71.5
24761,Dealer,0,1,3,BHK,1295.06,1,1,"Sector-137 Noida,Noida",77.41,28.51,60.0
24762,Owner,0,1,2,BHK,1047.1,1,1,"Sunpharma Road,Vadodara",73.2,22.3,28.9
24763,Dealer,0,0,4,BHK,1939.86,1,1,"Lake Town,Kolkata",88.41,22.6,180.0
24764,Owner,0,0,3,BHK,1360.09,1,1,"Ramamurthy Nagar Extension,Bangalore",77.66,13.01,82.0
24765,Owner,0,0,2,BHK,1207.19,1,1,"Tada,Nellore",79.97,14.43,43.0
24766,Dealer,0,1,2,BHK,743.33,1,1,"Mahim,Palghar",72.73,19.64,22.3
24767,Dealer,1,1,3,BHK,2234.24,0,1,"Kharadi,Pune",73.94,18.54,190.0
24768,Dealer,0,0,3,BHK,1649.99,1,1,"Bhawanipore,Kolkata",88.34,22.54,160.0
24769,Owner,0,0,2,BHK,890.11,1,1,"Virugambakkam,Chennai",80.19,13.05,55.0
24770,Dealer,1,1,2,BHK,1110.49,0,1,"Thakur Village,Mumbai",72.82,18.91,180.0
24771,Dealer,0,1,3,BHK,1343.03,1,1,"Wadala,Mumbai",75.54,31.29,360.0
24772,Owner,0,0,2,BHK,949.74,1,1,"Kujimahal,Bhubaneswar",85.76,20.35,24.0
24773,Dealer,0,1,1,BHK,724.21,1,1,"Sector-23 Taloja,Lalitpur",77.05,28.51,34.4
24774,Builder,0,0,2,BHK,800.0,1,0,"Mulagunnathukavu,Thrissur",76.21,10.52,24.0
24775,Dealer,0,0,3,BHK,1547.03,1,1,"Sector-61 Noida,Noida",77.37,28.59,75.0
24776,Owner,0,0,1,BHK,400.0,1,1,"Ambegaon Budruk,Pune",73.73,19.12,19.0
24777,Owner,0,0,3,BHK,2500.0,1,1,"Bicholi Hapsi,Indore",75.93,22.73,35.0
24778,Builder,1,1,2,BHK,886.84,0,0,"Seegehalli,Bangalore",77.45,12.82,33.7
24779,Owner,0,0,2,BHK,824.93,1,1,"Beed Bypass Road,Aurangabad",75.34,19.89,27.0
24780,Dealer,0,0,2,BHK,1284.85,1,1,"Bellandur,Bangalore",77.68,12.93,100.0
24781,Owner,0,0,3,BHK,1230.18,1,1,"Thakurpukur,Kolkata",88.32,22.46,45.0
24782,Owner,0,0,3,BHK,1650.71,1,1,"Kakkanad,Kochi",76.27,9.93,100.0
24783,Dealer,0,1,2,BHK,1689.66,1,0,"Sector-85 Gurgaon,Gurgaon",76.95,28.4,98.0
24784,Owner,1,1,2,BHK,914.85,0,1,"Sector-168 Noida,Noida",77.41,28.49,39.0
24785,Owner,0,0,3,BHK,1512.24,1,1,"Basapura,Bangalore",77.65,12.86,55.0
24786,Owner,0,0,2,BHK,840.34,1,1,"Queensland Park,Meerut",77.35,28.57,17.0
24787,Dealer,0,0,2,BHK,1100.06,1,1,"Pimple Saudagar,Pune",73.8,18.6,73.0
24788,Dealer,0,1,2,BHK,1350.03,1,1,"Worli,Lalitpur",72.82,19.02,400.0
24789,Dealer,1,1,3,BHK,2017.5,0,1,"Thanisandra,Bangalore",77.62,13.06,80.7
24790,Dealer,0,0,3,BHK,2120.81,1,1,"Varthur,Bangalore",77.75,12.94,270.0
24791,Owner,0,0,3,BHK,2000.0,1,1,"Sector-63 Chandigarh,Chandigarh",76.79,30.74,120.0
24792,Builder,0,1,3,BHK,929.18,1,0,"Wagholi,Pune",73.98,18.58,74.0
24793,Owner,0,0,2,BHK,960.06,1,1,"Near GNFC Township,Bharuch",73.02,21.73,25.0
24794,Dealer,0,0,2,BHK,833.14,1,1,"Sholinganallur,Chennai",80.23,12.9,36.0
24795,Owner,0,1,1,BHK,425.05,1,1,"Akoli,Amravati",76.98,20.68,15.0
24796,Owner,0,0,3,BHK,1274.79,1,1,"Benachity,Durgapur",87.27,23.55,45.0
24797,Dealer,1,0,1,BHK,626.01,0,1,"Ghodbunder Road,Lalitpur",78.42,24.69,54.5
24798,Dealer,0,1,3,BHK,2177.55,1,1,"New Alkapuri,Vadodara",73.17,22.31,52.0
24799,Dealer,0,0,2,BHK,1171.44,1,1,"Malad (West),Maharashtra",72.83,19.18,170.0
24800,Dealer,1,0,2,BHK,1150.07,0,1,"Barabanki Faizabad Road,Lucknow",81.2,26.92,41.0
24801,Dealer,1,1,2,BHK,1110.05,0,1,"Taloja,Mumbai",73.1,19.08,70.0
24802,Dealer,1,1,2,BHK,904.07,0,1,"Tambaram,Chennai",80.11,12.93,36.0
24803,Dealer,1,0,1,BHK,630.02,0,1,"Tera Khas,Lucknow",81.07,26.86,15.7
24804,Owner,0,0,2,BHK,970.12,1,1,"Bekarbandh,Dhanbad",86.41,23.78,25.0
24805,Dealer,0,1,3,BHK,1304.6,1,1,"Kudlu Gate,Bangalore",77.65,12.89,91.7
24806,Dealer,0,0,3,BHK,2000.0,1,1,"Haridwar-Dehradun Road,Dehradun",78.05,30.33,74.0
24807,Dealer,0,0,2,BHK,1060.3,1,1,"Shree Ananth Nagar Layout,Bangalore",79.06,21.19,32.0
24808,Dealer,1,1,3,BHK,860.25,0,0,"Pokhran-2,Mumbai",72.83,18.97,200.0
24809,Owner,0,0,2,BHK,960.0,1,1,"Tenkasi,Tirunelveli",77.32,8.96,42.0
24810,Dealer,0,1,2,BHK,1155.98,1,1,"Zirakpur,Chandigarh",76.82,30.66,35.5
24811,Owner,0,0,2,BHK,745.86,1,1,"Chakan,Pune",73.82,18.74,27.0
24812,Owner,0,0,3,BHK,1500.16,1,1,"chopasni road,Jodhpur",73.26,26.17,47.0
24813,Dealer,0,0,3,BHK,1405.86,1,1,"Sector-35G Kharghar,Maharashtra",72.82,18.96,130.0
24814,Dealer,0,0,3,BHK,1725.2,1,1,"Valasaravakkam,Chennai",80.17,13.04,140.0
24815,Dealer,0,0,2,BHK,1100.16,1,1,"NIBM,Pune",73.89,18.48,67.0
24816,Dealer,0,0,3,BHK,1800.23,1,1,"Sector-134 Noida,Noida",77.38,28.5,62.0
24817,Dealer,0,0,3,BHK,1749.88,1,1,"Sector 20 Kharghar,Mumbai",73.07,19.05,150.0
24818,Owner,0,1,3,BHK,1996.01,1,1,"Thanisandra,Bangalore",77.62,13.06,140.0
24819,Owner,0,0,4,BHK,2400.0,1,1,"Bhoopsandra,Bangalore",77.32,13.07,120.0
24820,Dealer,0,1,1,BHK,455.0,1,1,"Wadala,Lalitpur",78.42,24.69,160.0
24821,Dealer,1,1,4,BHK,1892.82,0,1,"Prabhadevi,Maharashtra",72.83,19.02,990.0
24822,Owner,0,0,2,BHK,1352.05,1,1,"Prithvi Layout,Bangalore",77.6,12.97,79.0
24823,Dealer,0,1,1,BHK,628.9,1,1,"Manjri,Pune",73.97,18.49,37.3
24824,Dealer,0,0,2,BHK,909.09,1,1,"Nilje Gaon,Lalitpur",78.42,24.69,54.0
24825,Owner,0,0,2,BHK,899.87,1,1,"Tilakwadi,Belgaum",74.5,15.87,47.0
24826,Dealer,0,0,4,BHK,1781.55,1,1,"Sector-49 Chandigarh,Chandigarh",76.75,30.69,130.0
24827,Owner,0,0,2,BHK,800.0,1,1,"Sector-28 Pratap Nagar,Jaipur",75.84,26.81,27.0
24828,Dealer,1,1,1,BHK,352.6,0,0,"Bhadra Nagar,Maharashtra",80.1,20.74,36.3
24829,Dealer,0,0,3,BHK,1200.11,1,1,"Chhalera,Noida",77.32,28.57,44.5
24830,Dealer,0,0,2,BHK,1060.07,1,1,"Sector-35G Kharghar,Lalitpur",78.42,24.69,90.0
24831,Dealer,1,1,2,BHK,580.15,0,0,"Sector-89 Gurgaon,Gurgaon",76.95,28.42,23.2
24832,Dealer,0,0,2,BHK,841.63,1,1,"Malad (West),Mumbai",72.83,19.18,180.0
24833,Dealer,1,1,2,BHK,1575.24,0,0,"Sector-77 Gurgaon,Gurgaon",76.98,28.38,85.0
24834,Builder,1,1,1,BHK,444.56,0,0,"Bhandup (West),Mumbai",72.93,19.15,99.4
24835,Owner,0,0,2,BHK,1200.23,1,1,"NGGO Colony,Coimbatore",77.64,9.51,41.0
24836,Dealer,0,1,3,BHK,1777.98,1,1,"Bhandup (West),Lalitpur",72.93,19.15,230.0
24837,Dealer,0,1,3,BHK,1705.19,1,1,"Yelahanka,Bangalore",77.6,13.11,90.0
24838,Owner,0,0,2,BHK,1170.15,1,1,"sudarshan nagar,Indore",77.38,20.72,37.0
24839,Builder,1,1,2,BHK,1023.68,0,0,"New Manish Nagar,Lalitpur",72.83,19.13,38.9
24840,Dealer,0,0,2,BHK,800.0,1,1,"Semmenchery,Chennai",80.27,13.09,30.0
24841,Dealer,0,1,3,BHK,1380.07,1,1,"Perumbakkam,Chennai",80.2,12.91,63.0
24842,Dealer,0,1,3,BHK,1995.03,1,1,"Bhakti Park,Maharashtra",72.88,19.03,450.0
24843,Dealer,0,0,3,BHK,1600.13,1,1,"Jyoti Nagar,Aurangabad",76.84,29.97,95.0
24844,Dealer,0,1,2,BHK,955.02,1,1,"Kalyan (West),Maharashtra",73.12,19.25,49.9
24845,Owner,0,0,1,BHK,480.11,1,1,"Central Apartment,Sarfabad Near Sundar Farm House,Noida",72.81,19.34,14.0
24846,Dealer,0,1,3,BHK,1647.22,1,1,"Sector-107 Noida,Noida",77.38,28.55,96.0
24847,Owner,0,0,3,BHK,780.03,1,1,"Ramdham Society,Rajkot",70.8,22.3,60.0
24848,Owner,1,1,2,BHK,1139.74,0,1,"Salan Gaon,Dehradun",78.65,30.49,46.0
24849,Dealer,1,1,2,BHK,1311.02,0,0,"Sohna,Gurgaon",77.07,28.25,80.3
24850,Dealer,0,1,3,BHK,2305.92,1,1,"Bannerghatta,Bangalore",77.58,12.81,180.0
24851,Dealer,1,1,2,BHK,697.24,0,1,"Powai,Maharashtra",72.91,19.12,180.0
24852,Dealer,0,1,3,BHK,1917.09,1,1,"Sector-37 Bahadurgarh,Bahadurgarh",76.75,30.74,80.0
24853,Owner,0,0,3,BHK,1394.89,1,1,"Whitefield,Bangalore",77.76,13.0,100.0
24854,Dealer,1,1,3,BHK,1778.63,0,1,"Zirakpur,Chandigarh",76.82,30.66,51.1
24855,Owner,0,0,2,BHK,670.08,1,1,"Kestopur,Kolkata",88.42,22.61,38.0
24856,Dealer,0,1,3,BHK,2082.74,1,1,"kavesar,Mumbai",72.83,18.97,220.0
24857,Dealer,0,0,2,BHK,1257.65,1,1,"Alwar Road,Bhiwadi",76.86,28.21,18.5
24858,Owner,0,0,1,BHK,430.57,1,1,"Gyan Khand 4,Ghaziabad",77.42,28.67,20.0
24859,Owner,0,0,4,BHK,2300.03,1,1,"Hebbal Kempapura,Bangalore",77.6,13.05,270.0
24860,Owner,0,0,2,BHK,1200.0,1,1,"Madhira,khammam Dist,Telangana,Warangal",80.37,16.92,30.0
24861,Dealer,0,0,2,BHK,832.43,1,1,"Anakaputhur,Chennai",80.13,12.98,30.8
24862,Dealer,0,0,3,BHK,1250.0,1,1,"Kondhwa,Pune",73.85,18.52,70.0
24863,Dealer,0,1,3,BHK,1564.5,1,1,"Thane West,Maharashtra",72.96,19.18,220.0
24864,Dealer,0,0,3,BHK,2295.33,1,1,"Hebbal,Bangalore",77.59,13.04,210.0
24865,Dealer,1,1,2,BHK,808.96,0,0,"Sulem Sarai,Allahabad",81.79,25.45,42.6
24866,Dealer,0,0,2,BHK,1350.05,1,1,"Rustam Bagh Layout,Bangalore",77.6,12.97,70.0
24867,Dealer,1,1,2,BHK,1049.02,0,1,"Dhokali,Maharashtra",75.11,18.14,110.0
24868,Dealer,0,0,2,BHK,1000.0,1,1,"Baridih,Jamshedpur",86.25,22.8,62.0
24869,Owner,0,0,3,BHK,1200.0,1,1,"Wadgaon Budruk,Pune",73.64,18.74,75.0
24870,Dealer,0,0,3,BHK,1935.02,1,1,"Lokhandwala Kandivali East,Mumbai",72.87,19.2,240.0
24871,Owner,0,0,3,BHK,1160.09,1,1,"Sundarpada,Bhubaneswar",85.82,20.23,40.0
24872,Dealer,1,1,4,BHK,1449.56,0,0,"Worli,Mumbai",72.82,19.02,670.0
24873,Owner,0,0,2,BHK,870.1,1,1,"Talap,Kannur",75.37,11.88,35.5
24874,Dealer,0,1,2,BHK,1043.84,1,1,"Kandivali (West),Lalitpur",72.84,19.2,130.0
24875,Owner,0,0,2,BHK,850.0,1,1,"Pallavaram,Chennai",80.15,12.97,42.5
24876,Dealer,0,1,2,BHK,1053.01,1,1,"Mysore Road,Bangalore",77.6,12.97,59.0
24877,Dealer,0,1,1,BHK,630.25,1,1,"UIT,Bhiwadi",76.86,28.21,15.0
24878,Owner,0,1,2,BHK,845.2,1,1,"Ayodhya Bypass,Bhopal",77.42,23.25,19.0
24879,Dealer,0,0,2,BHK,746.91,1,1,"Hebbal,Bangalore",77.59,13.04,35.0
24880,Owner,0,1,3,BHK,1540.23,1,1,"Lalghati,Bhopal",77.37,23.28,67.0
24881,Dealer,0,0,3,BHK,1523.15,1,1,"Surya Nagar,Chennai",85.81,20.27,75.0
24882,Dealer,0,1,3,BHK,932.64,1,0,"Goregaon (West),Maharashtra",72.84,19.16,220.0
24883,Dealer,1,0,3,BHK,1422.65,0,1,"Dadar (West),Lalitpur",72.84,19.02,350.0
24884,Dealer,1,1,1,BHK,486.0,0,0,"Balkum,Maharashtra",72.99,19.22,65.1
24885,Dealer,0,1,2,BHK,473.44,1,0,"Dombivli (East),Maharashtra",73.08,19.22,45.0
24886,Dealer,0,1,3,BHK,1606.51,1,1,"Ulwe,Mumbai",73.03,18.97,150.0
24887,Dealer,0,1,1,BHK,384.22,1,1,"Virar West,Mumbai",72.81,19.46,33.9
24888,Dealer,0,1,2,BHK,987.6,1,1,"Dera Bassi,Chandigarh",76.85,30.59,23.9
24889,Dealer,0,0,3,BHK,1471.75,1,1,"Deonar,Maharashtra",72.92,19.05,260.0
